date,store_id,product_id,category,mrp,discount_pct,net_sales,units_sold,promo_flag
2024-02-16,S008,P013,Prescription,82.1,20,197.04,3,1
2024-02-16,S008,P003,Prescription,356.71,15,1212.81,4,1
2024-02-16,S008,P009,Medical Devices,139.62,20,558.48,5,1
2024-02-16,S008,P005,Wellness,68.29,0,409.74,6,0
2024-02-16,S008,P036,Medical Devices,111.81,20,178.9,2,1
2024-02-16,S008,P024,Medical Devices,259.65,0,519.3,2,0
2024-02-16,S008,P049,OTC,395.98,20,1583.92,5,1
2024-02-16,S009,P038,Personal Care,282.19,0,846.57,3,0
2024-02-16,S009,P019,Personal Care,258.06,0,2064.48,8,0
2024-02-16,S009,P034,Personal Care,160.5,0,642.0,4,0
2024-02-16,S009,P006,OTC,80.69,5,383.28,5,1
2024-02-16,S009,P032,Medical Devices,98.55,0,788.4,8,0
2024-02-16,S009,P015,Wellness,428.83,10,1929.74,5,1
2024-02-16,S009,P047,Prescription,448.45,0,3139.15,7,0
2024-02-16,S009,P041,Wellness,410.54,10,2586.4,7,1
2024-02-16,S010,P045,Wellness,107.63,5,715.74,7,1
2024-02-16,S010,P008,Prescription,56.01,0,112.02,2,0
2024-02-16,S010,P031,Personal Care,173.87,0,1043.22,6,0
2024-02-16,S010,P035,OTC,340.14,0,1020.42,3,0
2024-02-16,S010,P036,Prescription,376.67,0,2260.02,6,0
2024-02-16,S010,P010,Personal Care,386.3,10,2086.02,6,1
2024-02-16,S010,P017,OTC,162.35,0,487.05,3,0
2024-02-16,S010,P042,Wellness,322.0,10,1159.2,4,1
2024-02-17,S001,P001,Wellness,115.83,5,1100.38,10,1
2024-02-17,S001,P021,Medical Devices,184.42,5,1401.59,8,1
2024-02-17,S001,P033,OTC,95.27,15,323.92,4,1
2024-02-17,S001,P007,Wellness,479.6,5,2733.72,6,1
2024-02-17,S001,P027,Medical Devices,90.84,10,572.29,7,1
2024-02-17,S001,P018,Prescription,129.68,5,492.78,4,1
2024-02-17,S001,P036,Medical Devices,402.52,0,1207.56,3,0
2024-02-17,S001,P024,Medical Devices,194.26,20,466.22,3,1
2024-02-17,S002,P028,Wellness,428.32,10,1156.46,3,1
2024-02-17,S002,P016,Prescription,440.17,0,3081.19,7,0
2024-02-17,S002,P001,OTC,275.96,5,786.49,3,1
2024-02-17,S002,P011,Wellness,110.85,20,354.72,4,1
2024-02-17,S002,P012,Personal Care,368.37,5,3149.56,9,1
2024-02-17,S002,P044,Personal Care,168.63,0,843.15,5,0
2024-02-17,S002,P043,OTC,293.26,20,234.61,1,1
2024-02-17,S002,P023,Personal Care,137.54,0,412.62,3,0
2024-02-17,S003,P019,Wellness,72.37,0,361.85,5,0
2024-02-17,S003,P038,Wellness,477.82,5,2723.57,6,1
2024-02-17,S003,P031,OTC,240.69,15,1636.69,8,1
2024-02-17,S003,P010,Wellness,288.18,5,1368.86,5,1
2024-02-17,S003,P001,Wellness,189.31,20,908.69,6,1
2024-02-17,S003,P006,Wellness,281.49,5,1871.91,7,1
2024-02-17,S003,P012,Personal Care,54.13,5,205.69,4,1
2024-02-17,S003,P026,Prescription,296.92,10,801.68,3,1
2024-02-17,S004,P010,OTC,319.04,0,2233.28,7,0
2024-02-17,S004,P020,Prescription,54.08,20,129.79,3,1
2024-02-17,S004,P046,Personal Care,395.43,10,1423.55,4,1
2024-02-17,S004,P011,OTC,261.47,0,1307.35,5,0
2024-02-17,S004,P042,OTC,241.39,5,2063.88,9,1
2024-02-17,S004,P048,Personal Care,465.12,10,2093.04,5,1
2024-02-17,S004,P038,Personal Care,440.66,10,3569.35,9,1
2024-02-17,S004,P012,Personal Care,186.77,10,1344.74,8,1
2024-02-17,S005,P045,Prescription,354.4,5,1010.04,3,1
2024-02-17,S005,P024,OTC,175.05,0,1050.3,6,0
2024-02-17,S005,P031,Prescription,358.68,10,968.44,3,1
2024-02-17,S005,P013,Prescription,134.88,0,674.4,5,0
2024-02-17,S005,P043,Medical Devices,356.31,20,1140.19,4,1
2024-02-17,S005,P040,OTC,77.06,10,138.71,2,1
2024-02-17,S005,P017,Medical Devices,120.09,0,840.63,7,0
2024-02-17,S005,P026,Wellness,454.06,0,4086.54,9,0
2024-02-17,S006,P035,Wellness,117.56,20,658.34,7,1
2024-02-17,S006,P029,Prescription,112.88,10,203.18,2,1
2024-02-17,S006,P028,Medical Devices,395.19,0,2371.14,6,0
2024-02-17,S006,P004,Wellness,261.68,15,1557.0,7,1
2024-02-17,S006,P014,Personal Care,225.55,0,1353.3,6,0
2024-02-17,S006,P038,Personal Care,140.08,10,504.29,4,1
2024-02-17,S006,P016,Prescription,201.51,0,1007.55,5,0
2024-02-17,S006,P037,Personal Care,388.08,0,2716.56,7,0
2024-02-17,S007,P013,Medical Devices,90.16,10,486.86,6,1
2024-02-17,S007,P036,Personal Care,486.05,15,413.14,1,1
2024-02-17,S007,P030,Wellness,156.33,0,468.99,3,0
2024-02-17,S007,P045,Medical Devices,491.54,5,3268.74,7,1
2024-02-17,S007,P006,Wellness,319.56,0,958.68,3,0
2024-02-17,S007,P033,OTC,401.56,0,2007.8,5,0
2024-02-17,S007,P025,Personal Care,437.09,5,415.24,1,1
2024-02-17,S007,P020,Medical Devices,112.93,20,361.38,4,1
2024-02-17,S008,P001,OTC,297.55,20,1428.24,6,1
2024-02-17,S008,P008,OTC,72.53,10,522.22,8,1
2024-02-17,S008,P047,Wellness,177.42,10,798.39,5,1
2024-02-17,S008,P017,OTC,426.63,0,2986.41,7,0
2024-02-17,S008,P050,Prescription,267.11,0,2403.99,9,0
2024-02-17,S008,P044,Wellness,448.45,0,1793.8,4,0
2024-02-17,S008,P035,OTC,190.31,15,647.05,4,1
2024-02-17,S008,P042,OTC,322.75,0,1613.75,5,0
2024-02-17,S009,P010,Personal Care,76.85,5,803.08,11,1
2024-02-17,S009,P014,Prescription,180.98,0,904.9,5,0
2024-02-17,S009,P034,Prescription,352.66,10,1904.36,6,1
2024-02-17,S009,P023,Wellness,301.61,20,2171.59,9,1
2024-02-17,S009,P028,OTC,125.52,20,401.66,4,1
2024-02-17,S009,P007,OTC,458.97,0,3212.79,7,0
2024-02-17,S009,P009,Medical Devices,346.05,5,2958.73,9,1
2024-02-17,S009,P039,Wellness,68.77,0,137.54,2,0
2024-02-17,S010,P035,Personal Care,125.34,0,376.02,3,0
2024-02-17,S010,P016,Wellness,223.83,0,1566.81,7,0
2024-02-17,S010,P028,Personal Care,325.33,0,2927.97,9,0
2024-02-17,S010,P005,Wellness,189.34,0,946.7,5,0
2024-02-17,S010,P034,Prescription,468.32,0,2809.92,6,0
2024-02-17,S010,P026,OTC,407.03,5,1933.39,5,1
2024-02-17,S010,P049,Medical Devices,100.06,0,800.48,8,0
2024-02-17,S010,P032,Personal Care,422.3,15,1435.82,4,1
2024-02-18,S001,P026,Prescription,178.83,5,509.67,3,1
2024-02-18,S001,P050,Wellness,499.93,5,474.93,1,1
2024-02-18,S001,P005,OTC,474.23,0,1896.92,4,0
2024-02-18,S001,P041,Personal Care,380.47,15,1293.6,4,1
2024-02-18,S001,P031,Prescription,136.35,10,613.57,5,1
2024-02-18,S001,P040,Prescription,276.8,15,1411.68,6,1
2024-02-18,S001,P039,OTC,469.67,0,2818.02,6,0
2024-02-18,S001,P024,Medical Devices,468.28,5,1779.46,4,1
2024-02-18,S002,P029,Wellness,374.62,10,2022.95,6,1
2024-02-18,S002,P037,Medical Devices,314.24,5,1791.17,6,1
2024-02-18,S002,P023,Personal Care,100.99,5,671.58,7,1
2024-02-18,S002,P004,Prescription,242.88,0,728.64,3,0
2024-02-18,S002,P001,Personal Care,171.78,5,815.96,5,1
2024-02-18,S002,P034,OTC,361.6,5,2404.64,7,1
2024-02-18,S002,P032,OTC,228.49,15,388.43,2,1
2024-02-18,S002,P048,Medical Devices,283.93,0,1419.65,5,0
2024-02-18,S003,P044,OTC,340.72,15,1448.06,5,1
2024-02-18,S003,P014,OTC,364.7,0,3282.3,9,0
2024-02-18,S003,P006,Medical Devices,427.04,5,2839.82,7,1
2024-02-18,S003,P001,Personal Care,433.26,0,1733.04,4,0
2024-02-18,S003,P034,Medical Devices,186.48,20,596.74,4,1
2024-02-18,S003,P008,Personal Care,327.27,20,785.45,3,1
2024-02-18,S003,P020,Personal Care,304.52,0,1218.08,4,0
2024-02-18,S003,P016,Prescription,435.08,10,2741.0,7,1
2024-02-18,S004,P005,Wellness,376.56,20,1506.24,5,1
2024-02-18,S004,P007,Wellness,52.0,5,345.8,7,1
2024-02-18,S004,P016,Prescription,210.5,10,947.25,5,1
2024-02-18,S004,P026,Personal Care,405.46,20,1946.21,6,1
2024-02-18,S004,P037,Medical Devices,292.98,0,1757.88,6,0
2024-02-18,S004,P032,OTC,395.55,0,1186.65,3,0
2024-02-18,S004,P013,OTC,225.21,0,900.84,4,0
2024-02-18,S004,P045,OTC,221.83,0,665.49,3,0
2024-02-18,S005,P013,OTC,164.85,10,890.19,6,1
2024-02-18,S005,P010,Personal Care,111.02,5,421.88,4,1
2024-02-18,S005,P044,Medical Devices,186.23,0,931.15,5,0
2024-02-18,S005,P007,Personal Care,425.82,0,1277.46,3,0
2024-02-18,S005,P030,OTC,411.48,0,2468.88,6,0
2024-02-18,S005,P039,Personal Care,141.6,5,807.12,6,1
2024-02-18,S005,P027,Medical Devices,157.07,0,1099.49,7,0
2024-02-18,S005,P026,Personal Care,425.85,0,3406.8,8,0
2024-02-18,S006,P018,Medical Devices,62.59,10,112.66,2,1
2024-02-18,S006,P043,OTC,72.7,5,483.46,7,1
2024-02-18,S006,P037,Wellness,237.56,0,950.24,4,0
2024-02-18,S006,P008,OTC,245.01,5,698.28,3,1
2024-02-18,S006,P025,Prescription,294.7,15,1252.47,5,1
2024-02-18,S006,P031,Wellness,394.06,10,709.31,2,1
2024-02-18,S006,P033,Wellness,406.43,15,1036.4,3,1
2024-02-18,S006,P026,OTC,76.69,0,690.21,9,0
2024-02-18,S007,P016,Wellness,214.75,0,644.25,3,0
2024-02-18,S007,P034,Medical Devices,267.3,5,507.87,2,1
2024-02-18,S007,P021,Personal Care,460.08,0,2760.48,6,0
2024-02-18,S007,P022,OTC,184.67,0,738.68,4,0
2024-02-18,S007,P028,Personal Care,291.91,20,934.11,4,1
2024-02-18,S007,P036,Wellness,113.77,5,864.65,8,1
2024-02-18,S007,P017,Medical Devices,362.71,10,979.32,3,1
2024-02-18,S007,P003,Medical Devices,246.86,10,666.52,3,1
2024-02-18,S008,P037,Wellness,430.67,10,1162.81,3,1
2024-02-18,S008,P032,Medical Devices,180.46,5,857.18,5,1
2024-02-18,S008,P015,Prescription,328.55,15,837.8,3,1
2024-02-18,S008,P047,Medical Devices,59.22,0,296.1,5,0
2024-02-18,S008,P010,Medical Devices,337.27,5,2563.25,8,1
2024-02-18,S008,P035,Personal Care,163.67,20,261.87,2,1
2024-02-18,S008,P006,Wellness,403.68,0,2422.08,6,0
2024-02-18,S008,P046,Wellness,477.17,10,3435.62,8,1
2024-02-18,S009,P046,Personal Care,434.96,0,1304.88,3,0
2024-02-18,S009,P037,Prescription,396.42,15,3032.61,9,1
2024-02-18,S009,P039,Wellness,392.23,0,2745.61,7,0
2024-02-18,S009,P035,Prescription,280.91,5,1601.19,6,1
2024-02-18,S009,P044,Prescription,106.42,5,606.59,6,1
2024-02-18,S009,P019,Personal Care,377.66,0,3398.94,9,0
2024-02-18,S009,P031,Personal Care,76.22,15,64.79,1,1
2024-02-18,S009,P012,OTC,334.08,5,634.75,2,1
2024-02-18,S010,P039,Personal Care,128.6,0,514.4,4,0
2024-02-18,S010,P011,Prescription,142.19,0,995.33,7,0
2024-02-18,S010,P048,Prescription,469.68,10,422.71,1,1
2024-02-18,S010,P032,Personal Care,287.66,0,1725.96,6,0
2024-02-18,S010,P003,Wellness,52.79,5,150.45,3,1
2024-02-18,S010,P035,Prescription,75.47,0,377.35,5,0
2024-02-18,S010,P036,Personal Care,288.97,20,1155.88,5,1
2024-02-18,S010,P008,Personal Care,327.57,5,622.38,2,1
2024-02-19,S001,P042,Wellness,473.09,10,1703.12,4,1
2024-02-19,S001,P005,Medical Devices,275.78,0,2482.02,9,0
2024-02-19,S001,P038,Prescription,332.51,20,798.02,3,1
2024-02-19,S001,P008,OTC,118.66,20,379.71,4,1
2024-02-19,S001,P025,Prescription,117.8,10,530.1,5,1
2024-02-19,S001,P018,OTC,218.12,0,872.48,4,0
2024-02-19,S001,P040,Medical Devices,238.27,10,857.77,4,1
2024-02-19,S001,P001,Personal Care,390.07,10,3510.63,10,1
2024-02-19,S002,P017,OTC,312.05,10,1123.38,4,1
2024-02-19,S002,P015,Personal Care,166.79,0,833.95,5,0
2024-02-19,S002,P036,Wellness,78.08,0,156.16,2,0
2024-02-19,S002,P021,Medical Devices,228.34,20,548.02,3,1
2024-02-19,S002,P032,Personal Care,338.36,0,1353.44,4,0
2024-02-19,S002,P020,Wellness,373.65,0,1868.25,5,0
2024-02-19,S002,P024,Wellness,61.82,10,166.91,3,1
2024-02-19,S002,P042,Wellness,343.23,10,1853.44,6,1
2024-02-19,S003,P050,Wellness,191.22,0,191.22,1,0
2024-02-19,S003,P044,Medical Devices,167.44,15,853.94,6,1
2024-02-19,S003,P005,Wellness,418.22,15,1777.44,5,1
2024-02-19,S003,P016,Medical Devices,247.7,10,445.86,2,1
2024-02-19,S003,P043,Medical Devices,111.79,10,503.06,5,1
2024-02-19,S003,P012,Prescription,466.33,5,1329.04,3,1
2024-02-19,S003,P046,Wellness,228.18,20,182.54,1,1
2024-02-19,S003,P018,Wellness,133.24,5,886.05,7,1
2024-02-19,S004,P008,Medical Devices,353.07,20,1977.19,7,1
2024-02-19,S004,P043,Wellness,435.44,10,2743.27,7,1
2024-02-19,S004,P019,Personal Care,400.36,5,1141.03,3,1
2024-02-19,S004,P017,Wellness,394.36,10,709.85,2,1
2024-02-19,S004,P029,Personal Care,217.08,5,824.9,4,1
2024-02-19,S004,P023,OTC,416.62,0,416.62,1,0
2024-02-19,S004,P005,Personal Care,473.79,5,3600.8,8,1
2024-02-19,S004,P045,OTC,207.37,0,1244.22,6,0
2024-02-19,S005,P025,Prescription,268.1,5,764.08,3,1
2024-02-19,S005,P028,OTC,446.18,20,356.94,1,1
2024-02-19,S005,P005,Personal Care,74.91,20,179.78,3,1
2024-02-19,S005,P035,Medical Devices,241.61,5,1606.71,7,1
2024-02-19,S005,P026,Prescription,357.27,20,857.45,3,1
2024-02-19,S005,P018,Medical Devices,369.79,10,1331.24,4,1
2024-02-19,S005,P029,Prescription,285.13,20,684.31,3,1
2024-02-19,S005,P019,Medical Devices,108.49,0,433.96,4,0
2024-02-19,S006,P023,OTC,272.54,0,2452.86,9,0
2024-02-19,S006,P044,OTC,101.84,0,611.04,6,0
2024-02-19,S006,P047,Personal Care,95.51,0,286.53,3,0
2024-02-19,S006,P004,Wellness,427.48,0,4274.8,10,0
2024-02-19,S006,P036,Medical Devices,132.2,10,475.92,4,1
2024-02-19,S006,P005,Wellness,145.79,0,583.16,4,0
2024-02-19,S006,P032,Wellness,160.73,10,578.63,4,1
2024-02-19,S006,P043,Personal Care,433.89,10,3124.01,8,1
2024-02-19,S007,P045,Wellness,380.31,15,1939.58,6,1
2024-02-19,S007,P013,Personal Care,220.42,0,881.68,4,0
2024-02-19,S007,P003,Personal Care,211.55,0,846.2,4,0
2024-02-19,S007,P037,Medical Devices,477.44,0,4774.4,10,0
2024-02-19,S007,P005,Personal Care,349.55,15,891.35,3,1
2024-02-19,S007,P002,Prescription,238.93,10,645.11,3,1
2024-02-19,S007,P027,Personal Care,111.04,5,421.95,4,1
2024-02-19,S007,P004,OTC,408.19,0,1224.57,3,0
2024-02-19,S008,P032,OTC,63.0,10,396.9,7,1
2024-02-19,S008,P017,Prescription,156.65,20,501.28,4,1
2024-02-19,S008,P028,Prescription,363.88,0,1819.4,5,0
2024-02-19,S008,P012,Personal Care,185.3,0,370.6,2,0
2024-02-19,S008,P047,Personal Care,479.18,0,1437.54,3,0
2024-02-19,S008,P049,OTC,374.25,20,1497.0,5,1
2024-02-19,S008,P004,Wellness,495.86,0,4462.74,9,0
2024-02-19,S008,P010,Prescription,61.6,0,246.4,4,0
2024-02-19,S009,P044,Medical Devices,480.91,0,3847.28,8,0
2024-02-19,S009,P036,Personal Care,497.69,0,3981.52,8,0
2024-02-19,S009,P025,Wellness,73.49,0,367.45,5,0
2024-02-19,S009,P007,Personal Care,276.05,10,1242.23,5,1
2024-02-19,S009,P019,Wellness,261.65,10,2119.36,9,1
2024-02-19,S009,P014,Medical Devices,428.19,15,1819.81,5,1
2024-02-19,S009,P010,OTC,157.66,0,945.96,6,0
2024-02-19,S009,P035,Prescription,240.31,0,1682.17,7,0
2024-02-19,S010,P018,Prescription,296.06,0,1480.3,5,0
2024-02-19,S010,P046,Personal Care,80.07,0,320.28,4,0
2024-02-19,S010,P032,Prescription,397.94,5,2268.26,6,1
2024-02-19,S010,P019,Medical Devices,71.03,0,497.21,7,0
2024-02-19,S010,P013,Medical Devices,296.64,5,1972.66,7,1
2024-02-19,S010,P020,Wellness,420.78,20,1346.5,4,1
2024-02-19,S010,P026,Wellness,440.09,0,2640.54,6,0
2024-02-19,S010,P025,Medical Devices,446.98,0,893.96,2,0
2024-02-20,S001,P015,OTC,486.01,0,2916.06,6,0
2024-02-20,S001,P029,Personal Care,247.78,0,1486.68,6,0
2024-02-20,S001,P028,Personal Care,70.28,0,210.84,3,0
2024-02-20,S001,P020,Personal Care,86.29,0,345.16,4,0
2024-02-20,S001,P019,Medical Devices,420.06,10,2268.32,6,1
2024-02-20,S001,P033,OTC,167.84,0,1174.88,7,0
2024-02-20,S001,P027,Personal Care,452.38,5,3867.85,9,1
2024-02-20,S001,P034,Wellness,226.76,10,612.25,3,1
2024-02-20,S002,P031,Personal Care,184.17,5,1224.73,7,1
2024-02-20,S002,P049,Personal Care,378.66,10,1022.38,3,1
2024-02-20,S002,P022,Wellness,374.94,0,4124.34,11,0
2024-02-20,S002,P019,Medical Devices,340.0,20,1088.0,4,1
2024-02-20,S002,P024,Wellness,100.27,5,285.77,3,1
2024-02-20,S002,P026,Wellness,89.1,20,498.96,7,1
2024-02-20,S002,P038,Personal Care,419.51,0,1678.04,4,0
2024-02-20,S002,P020,Personal Care,160.51,0,321.02,2,0
2024-02-20,S003,P044,OTC,207.88,0,0.0,0,0
2024-02-20,S003,P049,Personal Care,253.49,0,1013.96,4,0
2024-02-20,S003,P010,Personal Care,62.87,10,282.91,5,1
2024-02-20,S003,P011,Personal Care,388.28,10,1048.36,3,1
2024-02-20,S003,P038,Wellness,167.9,5,638.02,4,1
2024-02-20,S003,P015,Medical Devices,120.41,20,577.97,6,1
2024-02-20,S003,P030,Medical Devices,372.61,5,1415.92,4,1
2024-02-20,S003,P026,Personal Care,108.49,10,292.92,3,1
2024-02-20,S004,P042,Wellness,201.4,10,725.04,4,1
2024-02-20,S004,P040,Wellness,360.68,0,2885.44,8,0
2024-02-20,S004,P031,Medical Devices,359.0,20,1436.0,5,1
2024-02-20,S004,P027,OTC,185.07,20,592.22,4,1
2024-02-20,S004,P005,OTC,282.13,0,1410.65,5,0
2024-02-20,S004,P023,Wellness,290.34,0,1451.7,5,0
2024-02-20,S004,P017,Medical Devices,126.24,5,839.5,7,1
2024-02-20,S004,P016,Wellness,398.71,0,797.42,2,0
2024-02-20,S005,P017,Personal Care,52.01,0,312.06,6,0
2024-02-20,S005,P018,Medical Devices,165.09,0,660.36,4,0
2024-02-20,S005,P040,Personal Care,176.51,0,176.51,1,0
2024-02-20,S005,P023,Wellness,477.19,20,3054.02,8,1
2024-02-20,S005,P028,Wellness,492.93,15,1256.97,3,1
2024-02-20,S005,P024,Personal Care,65.14,0,260.56,4,0
2024-02-20,S005,P025,Personal Care,325.0,20,520.0,2,1
2024-02-20,S005,P007,Wellness,221.35,0,1992.15,9,0
2024-02-20,S006,P044,Personal Care,290.13,10,783.35,3,1
2024-02-20,S006,P035,Personal Care,406.38,0,3251.04,8,0
2024-02-20,S006,P043,OTC,271.5,0,543.0,2,0
2024-02-20,S006,P046,Personal Care,494.81,10,1781.32,4,1
2024-02-20,S006,P001,Wellness,198.58,15,337.59,2,1
2024-02-20,S006,P024,Wellness,215.44,0,215.44,1,0
2024-02-20,S006,P021,Wellness,126.96,15,647.5,6,1
2024-02-20,S006,P004,Medical Devices,499.24,0,998.48,2,0
2024-02-20,S007,P010,Wellness,215.16,15,1645.97,9,1
2024-02-20,S007,P011,Personal Care,223.88,0,1119.4,5,0
2024-02-20,S007,P034,Prescription,240.69,0,1444.14,6,0
2024-02-20,S007,P022,Prescription,185.85,10,1003.59,6,1
2024-02-20,S007,P020,Personal Care,341.67,5,2921.28,9,1
2024-02-20,S007,P029,Medical Devices,179.79,5,1024.8,6,1
2024-02-20,S007,P017,OTC,379.33,0,758.66,2,0
2024-02-20,S007,P019,Medical Devices,379.15,0,2274.9,6,0
2024-02-20,S008,P035,Prescription,241.2,0,964.8,4,0
2024-02-20,S008,P037,Prescription,193.98,5,737.12,4,1
2024-02-20,S008,P013,Wellness,272.28,10,980.21,4,1
2024-02-20,S008,P033,Medical Devices,211.01,0,1688.08,8,0
2024-02-20,S008,P025,Wellness,285.26,10,1797.14,7,1
2024-02-20,S008,P015,OTC,473.7,20,757.92,2,1
2024-02-20,S008,P048,OTC,286.28,0,1145.12,4,0
2024-02-20,S008,P030,Medical Devices,290.41,20,1393.97,6,1
2024-02-20,S009,P028,Personal Care,332.12,10,2391.26,8,1
2024-02-20,S009,P018,Personal Care,287.63,10,1294.34,5,1
2024-02-20,S009,P034,OTC,422.31,10,3040.63,8,1
2024-02-20,S009,P047,OTC,180.33,5,513.94,3,1
2024-02-20,S009,P040,Medical Devices,52.13,0,260.65,5,0
2024-02-20,S009,P011,OTC,420.8,5,2798.32,7,1
2024-02-20,S009,P049,Medical Devices,72.06,0,0.0,0,0
2024-02-20,S009,P037,Medical Devices,294.69,0,2946.9,10,0
2024-02-20,S010,P011,Prescription,363.97,10,1310.29,4,1
2024-02-20,S010,P012,Prescription,490.8,5,4196.34,9,1
2024-02-20,S010,P028,Medical Devices,468.0,10,2948.4,7,1
2024-02-20,S010,P002,Medical Devices,251.69,5,1673.74,7,1
2024-02-20,S010,P044,Prescription,219.91,5,1044.57,5,1
2024-02-20,S010,P035,OTC,189.77,10,683.17,4,1
2024-02-20,S010,P045,Wellness,230.51,10,1244.75,6,1
2024-02-20,S010,P047,Medical Devices,341.37,15,1160.66,4,1
2024-02-21,S001,P023,Prescription,152.3,5,1157.48,8,1
2024-02-21,S001,P029,Personal Care,82.61,15,280.87,4,1
2024-02-21,S001,P021,OTC,338.85,5,3219.08,10,1
2024-02-21,S001,P007,Medical Devices,205.71,10,1110.83,6,1
2024-02-21,S001,P036,Medical Devices,99.31,0,397.24,4,0
2024-02-21,S001,P047,Personal Care,299.46,0,299.46,1,0
2024-02-21,S001,P044,OTC,310.7,5,1770.99,6,1
2024-02-21,S001,P042,Medical Devices,259.65,10,1635.79,7,1
2024-02-21,S002,P019,Personal Care,433.43,0,433.43,1,0
2024-02-21,S002,P017,Wellness,108.99,0,326.97,3,0
2024-02-21,S002,P014,OTC,291.68,0,875.04,3,0
2024-02-21,S002,P033,Personal Care,261.28,0,1045.12,4,0
2024-02-21,S002,P004,Personal Care,479.56,15,2445.76,6,1
2024-02-21,S002,P043,Wellness,492.66,0,985.32,2,0
2024-02-21,S002,P036,OTC,340.68,10,2146.28,7,1
2024-02-21,S002,P016,Prescription,169.98,0,1529.82,9,0
2024-02-21,S003,P025,Wellness,332.14,5,946.6,3,1
2024-02-21,S003,P032,Prescription,260.8,10,1173.6,5,1
2024-02-21,S003,P028,Prescription,316.58,0,1266.32,4,0
2024-02-21,S003,P042,Medical Devices,391.84,20,2507.78,8,1
2024-02-21,S003,P021,Medical Devices,428.86,15,1093.59,3,1
2024-02-21,S003,P005,Personal Care,222.84,15,1136.48,6,1
2024-02-21,S003,P001,Prescription,228.43,0,2055.87,9,0
2024-02-21,S003,P036,OTC,408.75,15,1389.75,4,1
2024-02-21,S004,P010,Medical Devices,410.58,5,2730.36,7,1
2024-02-21,S004,P031,Wellness,331.52,10,895.1,3,1
2024-02-21,S004,P007,Prescription,205.13,0,410.26,2,0
2024-02-21,S004,P050,Medical Devices,155.6,15,264.52,2,1
2024-02-21,S004,P038,Medical Devices,225.71,15,959.27,5,1
2024-02-21,S004,P029,Wellness,260.17,0,2081.36,8,0
2024-02-21,S004,P004,Wellness,433.73,0,867.46,2,0
2024-02-21,S004,P042,Medical Devices,330.6,0,1983.6,6,0
2024-02-21,S005,P023,OTC,196.95,5,1871.02,10,1
2024-02-21,S005,P020,Personal Care,444.83,0,1779.32,4,0
2024-02-21,S005,P011,Wellness,161.54,10,581.54,4,1
2024-02-21,S005,P048,OTC,310.12,15,1318.01,5,1
2024-02-21,S005,P017,Medical Devices,496.92,15,3379.06,8,1
2024-02-21,S005,P013,OTC,408.7,15,1736.98,5,1
2024-02-21,S005,P022,Medical Devices,100.28,15,511.43,6,1
2024-02-21,S005,P026,Medical Devices,181.57,15,771.67,5,1
2024-02-21,S006,P018,Personal Care,264.2,0,1849.4,7,0
2024-02-21,S006,P016,Personal Care,402.58,10,2898.58,8,1
2024-02-21,S006,P043,Personal Care,194.57,5,184.84,1,1
2024-02-21,S006,P041,Prescription,434.44,15,2584.92,7,1
2024-02-21,S006,P036,Wellness,275.31,5,784.63,3,1
2024-02-21,S006,P001,Personal Care,82.25,5,156.28,2,1
2024-02-21,S006,P037,Personal Care,233.02,0,932.08,4,0
2024-02-21,S006,P019,Personal Care,397.06,0,3176.48,8,0
2024-02-21,S007,P040,Medical Devices,302.23,0,1813.38,6,0
2024-02-21,S007,P028,Prescription,133.95,5,636.26,5,1
2024-02-21,S007,P013,Medical Devices,408.76,10,3678.84,10,1
2024-02-21,S007,P029,Prescription,357.45,20,2001.72,7,1
2024-02-21,S007,P018,Wellness,317.56,5,1206.73,4,1
2024-02-21,S007,P023,Personal Care,122.11,10,1098.99,10,1
2024-02-21,S007,P002,Prescription,486.97,0,3895.76,8,0
2024-02-21,S007,P006,Personal Care,300.12,0,1800.72,6,0
2024-02-21,S008,P039,OTC,496.55,5,1886.89,4,1
2024-02-21,S008,P044,OTC,241.61,0,966.44,4,0
2024-02-21,S008,P045,Wellness,252.96,0,2023.68,8,0
2024-02-21,S008,P040,Prescription,64.82,10,466.7,8,1
2024-02-21,S008,P035,Prescription,482.26,0,3858.08,8,0
2024-02-21,S008,P029,Prescription,357.77,20,1717.3,6,1
2024-02-21,S008,P021,OTC,100.15,5,380.57,4,1
2024-02-21,S008,P050,OTC,303.81,0,1822.86,6,0
2024-02-21,S009,P027,Medical Devices,288.32,10,1556.93,6,1
2024-02-21,S009,P029,Wellness,201.28,5,956.08,5,1
2024-02-21,S009,P037,Medical Devices,139.14,5,793.1,6,1
2024-02-21,S009,P014,Prescription,430.6,5,2454.42,6,1
2024-02-21,S009,P010,Wellness,224.94,0,899.76,4,0
2024-02-21,S009,P001,Wellness,277.6,20,666.24,3,1
2024-02-21,S009,P008,Prescription,245.33,0,981.32,4,0
2024-02-21,S009,P038,OTC,349.99,10,944.97,3,1
2024-02-21,S010,P009,Personal Care,123.51,0,247.02,2,0
2024-02-21,S010,P020,OTC,116.73,0,233.46,2,0
2024-02-21,S010,P041,Personal Care,471.95,0,2359.75,5,0
2024-02-21,S010,P038,Personal Care,405.43,10,1459.55,4,1
2024-02-21,S010,P019,Medical Devices,92.96,0,743.68,8,0
2024-02-21,S010,P035,Prescription,50.74,0,202.96,4,0
2024-02-21,S010,P007,Wellness,212.14,10,1527.41,8,1
2024-02-21,S010,P003,Prescription,486.68,0,3406.76,7,0
